cod.ibge;cod.tse;ano;uf.sigla;munic;cod.ibge7
410712;74268;2010;PR;DIAMANTE DO SUL;4107124
410712;74268;2002;PR;DIAMANTE DO SUL;4107124
410712;74268;2006;PR;DIAMANTE DO SUL;4107124
410715;75400;2002;PR;DIAMANTE DO OESTE;4107157
410715;75400;1998;PR;DIAMANTE DO OESTE;4107157
410715;75400;2006;PR;DIAMANTE DO OESTE;4107157
410715;75400;2010;PR;DIAMANTE D'OESTE;4107157
410720;75418;2002;PR;DOIS VIZINHOS;4107207
410720;75418;1998;PR;DOIS VIZINHOS;4107207
410720;75418;2010;PR;DOIS VIZINHOS;4107207
410720;75418;2006;PR;DOIS VIZINHOS;4107207
410725;84654;1998;PR;DOURADINA;4107256
410725;84654;2010;PR;DOURADINA;4107256
410725;84654;2002;PR;DOURADINA;4107256
410725;84654;2006;PR;DOURADINA;4107256
410730;75434;2002;PR;DOUTOR CAMARGO;4107306
410730;75434;1998;PR;DOUTOR CAMARGO;4107306
410730;75434;2006;PR;DOUTOR CAMARGO;4107306
410730;75434;2010;PR;DOUTOR CAMARGO;4107306
410740;75450;1998;PR;ENEAS MARQUES;4107405
410740;75450;2002;PR;ENEAS MARQUES;4107405
410740;75450;2010;PR;ENÉAS MARQUES;4107405
410740;75450;2006;PR;ENÉAS MARQUES;4107405
410750;75477;2006;PR;ENGENHEIRO BELTRÃO;4107504
410750;75477;2010;PR;ENGENHEIRO BELTRÃO;4107504
410750;75477;2002;PR;ENGENHEIRO BELTRAO;4107504
410750;75477;1998;PR;ENGENHEIRO BELTRAO;4107504
410752;75302;2010;PR;ESPERANÇA NOVA;4107520
410752;75302;1998;PR;ESPERANCA NOVA;4107520
410752;75302;2006;PR;ESPERANÇA NOVA;4107520
410752;75302;2002;PR;ESPERANCA NOVA;4107520
410753;74284;2002;PR;ENTRE RIOS DO OESTE;4107538
410753;74284;1998;PR;ENTRE RIOS DO OESTE;4107538
410753;74284;2006;PR;ENTRE RIOS DO OESTE;4107538
410753;74284;2010;PR;ENTRE RIOS DO OESTE;4107538
410754;75329;2002;PR;ESPIGAO ALTO DO IGUACU;4107546
410754;75329;2006;PR;ESPIGÃO ALTO DO IGUAÇU;4107546
410754;75329;1998;PR;ESPIGAO ALTO DO IGUACU;4107546
410754;75329;2010;PR;ESPIGÃO ALTO DO IGUAÇU;4107546
410755;74306;2006;PR;FAROL;4107553
410755;74306;2010;PR;FAROL;4107553
410755;74306;1998;PR;FAROL;4107553
410755;74306;2002;PR;FAROL;4107553
410760;75493;2002;PR;FAXINAL;4107603
410760;75493;2006;PR;FAXINAL;4107603
410760;75493;2010;PR;FAXINAL;4107603
410760;75493;1998;PR;FAXINAL;4107603
410765;74322;2002;PR;FAZENDA RIO GRANDE;4107652
410765;74322;2010;PR;FAZENDA RIO GRANDE;4107652
410765;74322;1998;PR;FAZENDA RIO GRANDE;4107652
410765;74322;2006;PR;FAZENDA RIO GRANDE;4107652
410770;75515;2006;PR;FÊNIX;4107702
410770;75515;2010;PR;FÊNIX;4107702
410770;75515;1998;PR;FENIX;4107702
410770;75515;2002;PR;FENIX;4107702
410773;75345;2002;PR;FERNANDES PINHEIRO;4107736
410773;75345;2006;PR;FERNANDES PINHEIRO;4107736
410773;75345;2010;PR;FERNANDES PINHEIRO;4107736
410773;75345;1998;PR;FERNANDES PINHEIRO;4107736
410775;84573;2002;PR;FIGUEIRA;4107751
410775;84573;1998;PR;FIGUEIRA;4107751
410775;84573;2006;PR;FIGUEIRA;4107751
410775;84573;2010;PR;FIGUEIRA;4107751
410780;75531;2006;PR;FLORAÍ;4107801
410780;75531;2002;PR;FLORAI;4107801
410780;75531;2010;PR;FLORAÍ;4107801
410780;75531;1998;PR;FLORAI;4107801
410785;74349;2010;PR;FLOR DA SERRA DO SUL;4107850
410785;74349;1998;PR;FLOR DA SERRA DO SUL;4107850
410785;74349;2006;PR;FLOR DA SERRA DO SUL;4107850
410785;74349;2002;PR;FLOR DA SERRA DO SUL;4107850
410790;75558;1998;PR;FLORESTA;4107900
410790;75558;2010;PR;FLORESTA;4107900
410790;75558;2006;PR;FLORESTA;4107900
410790;75558;2002;PR;FLORESTA;4107900
410800;75574;1998;PR;FLORESTOPOLIS;4108007
410800;75574;2010;PR;FLORESTÓPOLIS;4108007
410800;75574;2006;PR;FLORESTÓPOLIS;4108007
410800;75574;2002;PR;FLORESTOPOLIS;4108007
410810;75590;2002;PR;FLORIDA;4108106
410810;75590;2010;PR;FLÓRIDA;4108106
410810;75590;2006;PR;FLÓRIDA;4108106
410810;75590;1998;PR;FLORIDA;4108106
410820;75612;2010;PR;FORMOSA DO OESTE;4108205
410820;75612;2002;PR;FORMOSA DO OESTE;4108205
410820;75612;1998;PR;FORMOSA DO OESTE;4108205
410820;75612;2006;PR;FORMOSA DO OESTE;4108205
410830;75639;1998;PR;FOZ DO IGUACU;4108304
410830;75639;2010;PR;FOZ DO IGUAÇU;4108304
410830;75639;2002;PR;FOZ DO IGUACU;4108304
410830;75639;2006;PR;FOZ DO IGUAÇU;4108304
410832;79774;1998;PR;FRANCISCO ALVES;4108320
410832;79774;2006;PR;FRANCISCO ALVES;4108320
410832;79774;2002;PR;FRANCISCO ALVES;4108320
410832;79774;2010;PR;FRANCISCO ALVES;4108320
410840;75655;1998;PR;FRANCISCO BELTRAO;4108403
410840;75655;2006;PR;FRANCISCO BELTRÃO;4108403
410840;75655;2002;PR;FRANCISCO BELTRAO;4108403
410840;75655;2010;PR;FRANCISCO BELTRÃO;4108403
410845;75361;2002;PR;FOZ DO JORDAO;4108452
410845;75361;2006;PR;FOZ DO JORDÃO;4108452
410845;75361;1998;PR;FOZ DO JORDAO;4108452
410845;75361;2010;PR;FOZ DO JORDÃO;4108452
410850;75671;1998;PR;GENERAL CARNEIRO;4108502
410850;75671;2010;PR;GENERAL CARNEIRO;4108502
410850;75671;2002;PR;GENERAL CARNEIRO;4108502
410850;75671;2006;PR;GENERAL CARNEIRO;4108502
410855;74004;2006;PR;GODOY MOREIRA;4108551
410855;74004;2010;PR;GODOY MOREIRA;4108551
410855;74004;1998;PR;GODOY MOREIRA;4108551
410855;74004;2002;PR;GODOY MOREIRA;4108551
410860;75698;2002;PR;GOIOERE;4108601
410860;75698;2010;PR;GOIOERÊ;4108601
410860;75698;1998;PR;GOIOERE;4108601
410860;75698;2006;PR;GOIOERÊ;4108601
410865;75388;2010;PR;GOIOXIM;4108650
410865;75388;2002;PR;GOIOXIM;4108650
410865;75388;2006;PR;GOIOXIM;4108650
410865;75388;1998;PR;GOIOXIM;4108650
410870;79596;2006;PR;GRANDES RIOS;4108700
410870;79596;2010;PR;GRANDES RIOS;4108700
410870;79596;1998;PR;GRANDES RIOS;4108700
410870;79596;2002;PR;GRANDES RIOS;4108700
410880;75710;2010;PR;GUAÍRA;4108809
410880;75710;2006;PR;GUAÍRA;4108809
410880;75710;1998;PR;GUAIRA;4108809
410880;75710;2002;PR;GUAIRA;4108809
410890;75736;2010;PR;GUAIRAÇÁ;4108908
410890;75736;1998;PR;GUAIRACA;4108908
410890;75736;2002;PR;GUAIRACA;4108908
410890;75736;2006;PR;GUAIRAÇÁ;4108908
410895;75426;1998;PR;GUAMIRANGA;4108957
410895;75426;2006;PR;GUAMIRANGA;4108957
410895;75426;2002;PR;GUAMIRANGA;4108957
410895;75426;2010;PR;GUAMIRANGA;4108957
410900;75752;2002;PR;GUAPIRAMA;4109005
410900;75752;2006;PR;GUAPIRAMA;4109005
410900;75752;1998;PR;GUAPIRAMA;4109005
410900;75752;2010;PR;GUAPIRAMA;4109005
410910;75779;2010;PR;GUAPOREMA;4109104
410910;75779;2006;PR;GUAPOREMA;4109104
410910;75779;1998;PR;GUAPOREMA;4109104
410910;75779;2002;PR;GUAPOREMA;4109104
410920;75795;2010;PR;GUARACI;4109203
410920;75795;2002;PR;GUARACI;4109203
410920;75795;2006;PR;GUARACI;4109203
410920;75795;1998;PR;GUARACI;4109203
410930;75817;2010;PR;GUARANIAÇU;4109302
410930;75817;2006;PR;GUARANIAÇU;4109302
410930;75817;2002;PR;GUARANIACU;4109302
410930;75817;1998;PR;GUARANIACU;4109302
410940;75833;2006;PR;GUARAPUAVA;4109401
410940;75833;1998;PR;GUARAPUAVA;4109401
410940;75833;2002;PR;GUARAPUAVA;4109401
410940;75833;2010;PR;GUARAPUAVA;4109401
410950;75850;2006;PR;GUARAQUEÇABA;4109500
410950;75850;2002;PR;GUARAQUECABA;4109500
410950;75850;1998;PR;GUARAQUECABA;4109500
410950;75850;2010;PR;GUARAQUEÇABA;4109500
410960;75876;2006;PR;GUARATUBA;4109609
410960;75876;1998;PR;GUARATUBA;4109609
410960;75876;2010;PR;GUARATUBA;4109609
410960;75876;2002;PR;GUARATUBA;4109609
410965;74365;1998;PR;HONORIO SERPA;4109658
410965;74365;2002;PR;HONORIO SERPA;4109658
410965;74365;2006;PR;HONÓRIO SERPA;4109658
410965;74365;2010;PR;HONÓRIO SERPA;4109658
410970;75892;2010;PR;IBAITI;4109708
410970;75892;1998;PR;IBAITI;4109708
410970;75892;2006;PR;IBAITI;4109708
410970;75892;2002;PR;IBAITI;4109708
410975;74020;2002;PR;IBEMA;4109757
410975;74020;1998;PR;IBEMA;4109757
410975;74020;2010;PR;IBEMA;4109757
410975;74020;2006;PR;IBEMA;4109757
410980;75914;2002;PR;IBIPORA;4109807
410980;75914;2006;PR;IBIPORÃ;4109807
410980;75914;2010;PR;IBIPORÃ;4109807
410980;75914;1998;PR;IBIPORA;4109807
410990;75930;2002;PR;ICARAIMA;4109906
410990;75930;1998;PR;ICARAIMA;4109906
410990;75930;2006;PR;ICARAÍMA;4109906
410990;75930;2010;PR;ICARAÍMA;4109906
411000;75957;1998;PR;IGUARACU;4110003
411000;75957;2006;PR;IGUARAÇU;4110003
411000;75957;2002;PR;IGUARACU;4110003
411000;75957;2010;PR;IGUARAÇU;4110003
411005;74381;1998;PR;IGUATU;4110052
411005;74381;2006;PR;IGUATU;4110052
411005;74381;2002;PR;IGUATU;4110052
411005;74381;2010;PR;IGUATU;4110052
411007;75442;1998;PR;IMBAU;4110078
411007;75442;2010;PR;IMBAÚ;4110078
411007;75442;2002;PR;IMBAU;4110078
411007;75442;2006;PR;IMBAÚ;4110078
411010;75973;2010;PR;IMBITUVA;4110102
411010;75973;2006;PR;IMBITUVA;4110102
411010;75973;1998;PR;IMBITUVA;4110102
411010;75973;2002;PR;IMBITUVA;4110102
411020;75990;2006;PR;INÁCIO MARTINS;4110201
411020;75990;2002;PR;INACIO MARTINS;4110201
411020;75990;2010;PR;INÁCIO MARTINS;4110201
411020;75990;1998;PR;INACIO MARTINS;4110201
411030;76015;2002;PR;INAJA;4110300
411030;76015;1998;PR;INAJA;4110300
411030;76015;2006;PR;INAJÁ;4110300
411030;76015;2010;PR;INAJÁ;4110300
411040;79618;2010;PR;INDIANÓPOLIS;4110409
411040;79618;1998;PR;INDIANOPOLIS;4110409
411040;79618;2006;PR;INDIANÓPOLIS;4110409
411040;79618;2002;PR;INDIANOPOLIS;4110409
411050;76031;2002;PR;IPIRANGA;4110508
411050;76031;2006;PR;IPIRANGA;4110508
411050;76031;1998;PR;IPIRANGA;4110508
411050;76031;2010;PR;IPIRANGA;4110508
411060;76058;2002;PR;IPORA;4110607
411060;76058;1998;PR;IPORA;4110607
411060;76058;2010;PR;IPORÃ;4110607
411060;76058;2006;PR;IPORÃ;4110607
411065;74403;2010;PR;IRACEMA DO OESTE;4110656
411065;74403;1998;PR;IRACEMA DO OESTE;4110656
411065;74403;2002;PR;IRACEMA DO OESTE;4110656
411065;74403;2006;PR;IRACEMA DO OESTE;4110656
411070;76074;2010;PR;IRATI;4110706
411070;76074;2006;PR;IRATI;4110706
411070;76074;1998;PR;IRATI;4110706
411070;76074;2002;PR;IRATI;4110706
411080;76090;1998;PR;IRETAMA;4110805
411080;76090;2002;PR;IRETAMA;4110805
411080;76090;2006;PR;IRETAMA;4110805
411080;76090;2010;PR;IRETAMA;4110805
411090;76112;2002;PR;ITAGUAGE;4110904
411090;76112;1998;PR;ITAGUAGE;4110904
411090;76112;2010;PR;ITAGUAJÉ;4110904
411090;76112;2006;PR;ITAGUAJÉ;4110904
411095;75000;2006;PR;ITAIPULÂNDIA;4110953
411095;75000;1998;PR;ITAIPULANDIA;4110953
411095;75000;2010;PR;ITAIPULÂNDIA;4110953
411095;75000;2002;PR;ITAIPULANDIA;4110953
411100;76139;2006;PR;ITAMBARACÁ;4111001
411100;76139;1998;PR;ITAMBARACA;4111001
411100;76139;2010;PR;ITAMBARACÁ;4111001
411100;76139;2002;PR;ITAMBARACA;4111001
411110;76155;2006;PR;ITAMBÉ;4111100
411110;76155;2010;PR;ITAMBÉ;4111100
411110;76155;2002;PR;ITAMBE;4111100
411110;76155;1998;PR;ITAMBE;4111100
411120;76171;2010;PR;ITAPEJARA D'OESTE;4111209
411120;76171;2006;PR;ITAPEJARA DO OESTE;4111209
411120;76171;2002;PR;ITAPEJARA DO OESTE;4111209
411120;76171;1998;PR;ITAPEJARA DO OESTE;4111209
411125;74446;1998;PR;ITAPERUCU;4111258
411125;74446;2006;PR;ITAPERUÇU;4111258
411125;74446;2002;PR;ITAPERUCU;4111258
411125;74446;2010;PR;ITAPERUÇU;4111258
411130;76198;2002;PR;ITAUNA DO SUL;4111308
411130;76198;1998;PR;ITAUNA DO SUL;4111308
411130;76198;2010;PR;ITAÚNA DO SUL;4111308
411130;76198;2006;PR;ITAÚNA DO SUL;4111308
411140;76210;2010;PR;IVAÍ;4111407
411140;76210;1998;PR;IVAI;4111407
411140;76210;2006;PR;IVAÍ;4111407
411140;76210;2002;PR;IVAI;4111407
411150;76236;2002;PR;IVAIPORA;4111506
411150;76236;2010;PR;IVAIPORÃ;4111506
411150;76236;1998;PR;IVAIPORA;4111506
411150;76236;2006;PR;IVAIPORÃ;4111506
411155;74462;2010;PR;IVATÉ;4111555
411155;74462;2002;PR;IVATE;4111555
411155;74462;1998;PR;IVATE;4111555
411155;74462;2006;PR;IVATÉ;4111555
411160;76252;2006;PR;IVATUBA;4111605
411160;76252;2010;PR;IVATUBA;4111605
411160;76252;2002;PR;IVATUBA;4111605
411160;76252;1998;PR;IVATUBA;4111605
411170;76279;2006;PR;JABOTI;4111704
411170;76279;2002;PR;JABOTI;4111704
411170;76279;1998;PR;JABOTI;4111704
411170;76279;2010;PR;JABOTI;4111704
411180;76295;1998;PR;JACAREZINHO;4111803
411180;76295;2010;PR;JACAREZINHO;4111803
411180;76295;2006;PR;JACAREZINHO;4111803
411180;76295;2002;PR;JACAREZINHO;4111803
411190;76317;2006;PR;JAGUAPITÃ;4111902
411190;76317;2002;PR;JAGUAPITA;4111902
411190;76317;2010;PR;JAGUAPITÃ;4111902
411190;76317;1998;PR;JAGUAPITA;4111902
411200;76333;2010;PR;JAGUARIAÍVA;4112009
411200;76333;2006;PR;JAGUARIAÍVA;4112009
411200;76333;1998;PR;JAGUARIAIVA;4112009
411200;76333;2002;PR;JAGUARIAIVA;4112009
411210;76350;2002;PR;JANDAIA DO SUL;4112108
411210;76350;2010;PR;JANDAIA DO SUL;4112108
411210;76350;1998;PR;JANDAIA DO SUL;4112108
411210;76350;2006;PR;JANDAIA DO SUL;4112108
411220;76376;2002;PR;JANIOPOLIS;4112207
411220;76376;1998;PR;JANIOPOLIS;4112207
411220;76376;2010;PR;JANIÓPOLIS;4112207
411220;76376;2006;PR;JANIÓPOLIS;4112207
411230;76392;2010;PR;JAPIRA;4112306
411230;76392;2002;PR;JAPIRA;4112306
411230;76392;1998;PR;JAPIRA;4112306
411230;76392;2006;PR;JAPIRA;4112306
411240;76414;2002;PR;JAPURA;4112405
411240;76414;2010;PR;JAPURÁ;4112405
411240;76414;1998;PR;JAPURA;4112405
411240;76414;2006;PR;JAPURÁ;4112405
411250;76430;2010;PR;JARDIM ALEGRE;4112504
411250;76430;2002;PR;JARDIM ALEGRE;4112504
411250;76430;2006;PR;JARDIM ALEGRE;4112504
411250;76430;1998;PR;JARDIM ALEGRE;4112504
411260;76457;2010;PR;JARDIM OLINDA;4112603
411260;76457;2002;PR;JARDIM OLINDA;4112603
411260;76457;1998;PR;JARDIM OLINDA;4112603
411260;76457;2006;PR;JARDIM OLINDA;4112603
411270;76473;1998;PR;JATAIZINHO;4112702
411270;76473;2006;PR;JATAIZINHO;4112702
411270;76473;2002;PR;JATAIZINHO;4112702
411270;76473;2010;PR;JATAIZINHO;4112702
411275;79979;2010;PR;JESUÍTAS;4112751
411275;79979;2006;PR;JESUÍTAS;4112751
411275;79979;2002;PR;JESUITAS;4112751
411275;79979;1998;PR;JESUITAS;4112751
411280;76490;2002;PR;JOAQUIM TAVORA;4112801
411280;76490;1998;PR;JOAQUIM TAVORA;4112801
411280;76490;2006;PR;JOAQUIM TÁVORA;4112801
411280;76490;2010;PR;JOAQUIM TÁVORA;4112801
411290;76511;1998;PR;JUNDIAI DO SUL;4112900
411290;76511;2010;PR;JUNDIAÍ DO SUL;4112900
411290;76511;2002;PR;JUNDIAI DO SUL;4112900
411290;76511;2006;PR;JUNDIAÍ DO SUL;4112900
411295;84638;2010;PR;JURANDA;4112959
411295;84638;2002;PR;JURANDA;4112959
411295;84638;2006;PR;JURANDA;4112959
411295;84638;1998;PR;JURANDA;4112959
411300;76538;2002;PR;JUSSARA;4113007
411300;76538;2006;PR;JUSSARA;4113007
411300;76538;2010;PR;JUSSARA;4113007
411300;76538;1998;PR;JUSSARA;4113007
411310;76554;2002;PR;KALORE;4113106
411310;76554;2006;PR;KALORÉ;4113106
411310;76554;2010;PR;KALORÉ;4113106
411310;76554;1998;PR;KALORE;4113106
411320;76570;2006;PR;LAPA;4113205
411320;76570;2002;PR;LAPA;4113205
411320;76570;1998;PR;LAPA;4113205
411320;76570;2010;PR;LAPA;4113205
411325;74985;2002;PR;LARANJAL;4113254
411325;74985;2010;PR;LARANJAL;4113254
411325;74985;2006;PR;LARANJAL;4113254
411325;74985;1998;PR;LARANJAL;4113254
411330;76597;2010;PR;LARANJEIRAS DO SUL;4113304
411330;76597;2006;PR;LARANJEIRAS DO SUL;4113304
411330;76597;2002;PR;LARANJEIRAS DO SUL;4113304
411330;76597;1998;PR;LARANJEIRAS DO SUL;4113304
411340;76619;1998;PR;LEOPOLIS;4113403
411340;76619;2006;PR;LEÓPOLIS;4113403
411340;76619;2010;PR;LEÓPOLIS;4113403
411340;76619;2002;PR;LEOPOLIS;4113403
411342;74489;1998;PR;LIDIANOPOLIS;4113429
411342;74489;2006;PR;LIDIANÓPOLIS;4113429
411342;74489;2002;PR;LIDIANOPOLIS;4113429
411342;74489;2010;PR;LIDIANÓPOLIS;4113429
411345;74047;2002;PR;LINDOESTE;4113452
411345;74047;1998;PR;LINDOESTE;4113452
411345;74047;2006;PR;LINDOESTE;4113452
411345;74047;2010;PR;LINDOESTE;4113452
411350;76635;2002;PR;LOANDA;4113502
411350;76635;2010;PR;LOANDA;4113502
411350;76635;1998;PR;LOANDA;4113502
411350;76635;2006;PR;LOANDA;4113502
411360;76651;2006;PR;LOBATO;4113601
411360;76651;2002;PR;LOBATO;4113601
411360;76651;2010;PR;LOBATO;4113601
411360;76651;1998;PR;LOBATO;4113601
411370;76678;2010;PR;LONDRINA;4113700
411370;76678;2006;PR;LONDRINA;4113700
411370;76678;1998;PR;LONDRINA;4113700
411370;76678;2002;PR;LONDRINA;4113700
411373;75809;1998;PR;LUISIANIA;4113734
411373;75809;2002;PR;LUISIANIA;4113734
411373;75809;2006;PR;LUIZIANA;4113734
411373;75809;2010;PR;LUIZIANA;4113734
411375;84590;1998;PR;LUNARDELLI;4113759
411375;84590;2010;PR;LUNARDELLI;4113759
411375;84590;2002;PR;LUNARDELLI;4113759
411375;84590;2006;PR;LUNARDELLI;4113759
411380;76694;1998;PR;LUPIONOPOLIS;4113809
411380;76694;2006;PR;LUPIONÓPOLIS;4113809
411380;76694;2002;PR;LUPIONOPOLIS;4113809
411380;76694;2010;PR;LUPIONÓPOLIS;4113809
411390;76716;1998;PR;MALLET;4113908
411390;76716;2002;PR;MALLET;4113908
411390;76716;2006;PR;MALLET;4113908
411390;76716;2010;PR;MALLET;4113908
411400;76732;2010;PR;MAMBORÊ;4114005
411400;76732;2002;PR;MAMBORE;4114005
411400;76732;2006;PR;MAMBORÊ;4114005
411400;76732;1998;PR;MAMBORE;4114005
411410;76759;2010;PR;MANDAGUAÇU;4114104
411410;76759;2006;PR;MANDAGUAÇU;4114104
411410;76759;1998;PR;MANDAGUACU;4114104
411410;76759;2002;PR;MANDAGUACU;4114104
411420;76775;1998;PR;MANDAGUARI;4114203
411420;76775;2006;PR;MANDAGUARI;4114203
411420;76775;2010;PR;MANDAGUARI;4114203
411420;76775;2002;PR;MANDAGUARI;4114203
411430;76791;2006;PR;MANDIRITUBA;4114302
411430;76791;2010;PR;MANDIRITUBA;4114302
411430;76791;1998;PR;MANDIRITUBA;4114302
411430;76791;2002;PR;MANDIRITUBA;4114302
411435;75469;1998;PR;MANFRINOPOLIS;4114351
411435;75469;2002;PR;MANFRINOPOLIS;4114351
411435;75469;2006;PR;MANFRINÓPOLIS;4114351
411435;75469;2010;PR;MANFRINÓPOLIS;4114351
411440;75116;2002;PR;MANGUEIRINHA;4114401
411440;75116;1998;PR;MANGUEIRINHA;4114401
411440;75116;2006;PR;MANGUEIRINHA;4114401
411440;75116;2010;PR;MANGUEIRINHA;4114401
411450;76813;2002;PR;MANOEL RIBAS;4114500
411450;76813;2010;PR;MANOEL RIBAS;4114500
411450;76813;1998;PR;MANOEL RIBAS;4114500
411450;76813;2006;PR;MANOEL RIBAS;4114500
411460;76830;2006;PR;MARECHAL CÂNDIDO RONDON;4114609
411460;76830;2010;PR;MARECHAL CÂNDIDO RONDON;4114609
411460;76830;2002;PR;MARECHAL CANDIDO RONDON;4114609
411460;76830;1998;PR;MARECHAL CANDIDO RONDON;4114609
411470;76856;1998;PR;MARIA HELENA;4114708
411470;76856;2002;PR;MARIA HELENA;4114708
411470;76856;2010;PR;MARIA HELENA;4114708
411470;76856;2006;PR;MARIA HELENA;4114708
411480;76872;2010;PR;MARIALVA;4114807
411480;76872;2002;PR;MARIALVA;4114807
411480;76872;1998;PR;MARIALVA;4114807
411480;76872;2006;PR;MARIALVA;4114807
411490;74330;2010;PR;MARILÂNDIA DO SUL;4114906
411490;74330;2006;PR;MARILÂNDIA DO SUL;4114906
411490;74330;2002;PR;MARILANDIA DO SUL;4114906
411490;74330;1998;PR;MARILANDIA DO SUL;4114906
411500;79758;2002;PR;MARILENA;4115002
411500;79758;2010;PR;MARILENA;4115002
411500;79758;1998;PR;MARILENA;4115002
411500;79758;2006;PR;MARILENA;4115002
411510;76899;2006;PR;MARILUZ;4115101
411510;76899;1998;PR;MARILUZ;4115101
411510;76899;2010;PR;MARILUZ;4115101
411510;76899;2002;PR;MARILUZ;4115101
411520;76910;2002;PR;MARINGA;4115200
411520;76910;2006;PR;MARINGÁ;4115200
411520;76910;1998;PR;MARINGA;4115200
411520;76910;2010;PR;MARINGÁ;4115200
411530;76937;2006;PR;MARIÓPOLIS;4115309
411530;76937;2002;PR;MARIOPOLIS;4115309
411530;76937;1998;PR;MARIOPOLIS;4115309
411530;76937;2010;PR;MARIÓPOLIS;4115309
411535;74500;2006;PR;MARIPÁ;4115358
411535;74500;2002;PR;MARIPA;4115358
411535;74500;2010;PR;MARIPÁ;4115358
411535;74500;1998;PR;MARIPA;4115358
411540;76953;2006;PR;MARMELEIRO;4115408
411540;76953;2002;PR;MARMELEIRO;4115408
411540;76953;2010;PR;MARMELEIRO;4115408
411540;76953;1998;PR;MARMELEIRO;4115408
411545;75485;2006;PR;MARQUINHO;4115457
411545;75485;1998;PR;MARQUINHO;4115457
411545;75485;2002;PR;MARQUINHO;4115457
411545;75485;2010;PR;MARQUINHO;4115457
411550;76970;1998;PR;MARUMBI;4115507
411550;76970;2002;PR;MARUMBI;4115507
411550;76970;2010;PR;MARUMBI;4115507
411550;76970;2006;PR;MARUMBI;4115507
411560;76996;2010;PR;MATELÂNDIA;4115606
411560;76996;1998;PR;MATELANDIA;4115606
411560;76996;2002;PR;MATELANDIA;4115606
411560;76996;2006;PR;MATELÂNDIA;4115606
411570;79634;2002;PR;MATINHOS;4115705
411570;79634;2010;PR;MATINHOS;4115705
411570;79634;2006;PR;MATINHOS;4115705
411570;79634;1998;PR;MATINHOS;4115705
411573;74527;2006;PR;MATO RICO;4115739
411573;74527;1998;PR;MATO RICO;4115739
411573;74527;2002;PR;MATO RICO;4115739
411573;74527;2010;PR;MATO RICO;4115739
411575;74543;2002;PR;MAUA DA SERRA;4115754
411575;74543;1998;PR;MAUA DA SERRA;4115754
411575;74543;2006;PR;MAUÁ DA SERRA;4115754
411575;74543;2010;PR;MAUÁ DA SERRA;4115754
411580;77011;1998;PR;MEDIANEIRA;4115804
411580;77011;2002;PR;MEDIANEIRA;4115804
411580;77011;2006;PR;MEDIANEIRA;4115804
411580;77011;2010;PR;MEDIANEIRA;4115804
411585;74560;2006;PR;MERCEDES;4115853
411585;74560;2010;PR;MERCEDES;4115853
411585;74560;1998;PR;MERCEDES;4115853
411585;74560;2002;PR;MERCEDES;4115853
411590;77038;2010;PR;MIRADOR;4115903
411590;77038;2006;PR;MIRADOR;4115903
411590;77038;2002;PR;MIRADOR;4115903
411590;77038;1998;PR;MIRADOR;4115903
411600;77054;2006;PR;MIRASELVA;4116000
411600;77054;2010;PR;MIRASELVA;4116000
411600;77054;2002;PR;MIRASELVA;4116000
411600;77054;1998;PR;MIRASELVA;4116000
411605;84697;2006;PR;MISSAL;4116059
411605;84697;1998;PR;MISSAL;4116059
411605;84697;2010;PR;MISSAL;4116059
411605;84697;2002;PR;MISSAL;4116059
411610;77070;2010;PR;MOREIRA SALES;4116109
411610;77070;2006;PR;MOREIRA SALES;4116109
411610;77070;1998;PR;MOREIRA SALLES;4116109
411610;77070;2002;PR;MOREIRA SALLES;4116109
411620;77097;2002;PR;MORRETES;4116208
411620;77097;2010;PR;MORRETES;4116208
411620;77097;2006;PR;MORRETES;4116208
411620;77097;1998;PR;MORRETES;4116208
411630;77119;1998;PR;MUNHOZ DE MELLO;4116307
411630;77119;2002;PR;MUNHOZ DE MELLO;4116307
411630;77119;2010;PR;MUNHOZ DE MELO;4116307
411630;77119;2006;PR;MUNHOZ DE MELLO;4116307
411640;77135;2006;PR;NOSSA SENHORA DAS GRAÇAS;4116406
411640;77135;2002;PR;NOSSA SENHORA DAS GRACAS;4116406
411640;77135;1998;PR;NOSSA SENHORA DAS GRACAS;4116406
411640;77135;2010;PR;NOSSA SENHORA DAS GRAÇAS;4116406
411650;77151;2002;PR;NOVA ALIANCA DO IVAI;4116505
411650;77151;2006;PR;NOVA ALIANÇA DO IVAÍ;4116505
411650;77151;1998;PR;NOVA ALIANCA DO IVAI;4116505
411650;77151;2010;PR;NOVA ALIANÇA DO IVAÍ;4116505
411660;77178;2002;PR;NOVA AMERICA DA COLINA;4116604
411660;77178;2006;PR;NOVA AMÉRICA DA COLINA;4116604
411660;77178;1998;PR;NOVA AMERICA DA COLINA;4116604
411660;77178;2010;PR;NOVA AMÉRICA DA COLINA;4116604
411670;79650;2010;PR;NOVA AURORA;4116703
411670;79650;2006;PR;NOVA AURORA;4116703
411670;79650;1998;PR;NOVA AURORA;4116703
411670;79650;2002;PR;NOVA AURORA;4116703
411680;77194;1998;PR;NOVA CANTU;4116802
411680;77194;2002;PR;NOVA CANTU;4116802
411680;77194;2010;PR;NOVA CANTU;4116802
411680;77194;2006;PR;NOVA CANTU;4116802
411690;77216;2010;PR;NOVA ESPERANÇA;4116901
411690;77216;1998;PR;NOVA ESPERANCA;4116901
411690;77216;2002;PR;NOVA ESPERANCA;4116901
